,areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
5757,E40000010,North West,nhsRegion,2023-01-25,10.0,145178,924.0,75
5758,E40000010,North West,nhsRegion,2023-01-24,11.0,145103,939.0,80
5759,E40000010,North West,nhsRegion,2023-01-23,13.0,145023,971.0,56
5760,E40000010,North West,nhsRegion,2023-01-22,14.0,144967,986.0,66
5761,E40000010,North West,nhsRegion,2023-01-21,13.0,144901,968.0,56
5762,E40000010,North West,nhsRegion,2023-01-20,11.0,144845,1009.0,68
5763,E40000010,North West,nhsRegion,2023-01-19,14.0,144777,1051.0,101
5764,E40000010,North West,nhsRegion,2023-01-18,14.0,144676,1111.0,86
5765,E40000010,North West,nhsRegion,2023-01-17,14.0,144590,1170.0,78
5766,E40000010,North West,nhsRegion,2023-01-16,18.0,144512,1150.0,88
5767,E40000010,North West,nhsRegion,2023-01-15,19.0,144424,1146.0,80
5768,E40000010,North West,nhsRegion,2023-01-14,17.0,144344,1133.0,67
5769,E40000010,North West,nhsRegion,2023-01-13,19.0,144277,1139.0,82
5770,E40000010,North West,nhsRegion,2023-01-12,21.0,144195,1201.0,99
5771,E40000010,North West,nhsRegion,2023-01-11,18.0,144096,1236.0,95
5772,E40000010,North West,nhsRegion,2023-01-10,19.0,144001,1241.0,103
5773,E40000010,North West,nhsRegion,2023-01-09,18.0,143898,1284.0,107
5774,E40000010,North West,nhsRegion,2023-01-08,18.0,143791,1279.0,124
5775,E40000010,North West,nhsRegion,2023-01-07,19.0,143667,1297.0,91
5776,E40000010,North West,nhsRegion,2023-01-06,18.0,143576,1333.0,80
5777,E40000010,North West,nhsRegion,2023-01-05,17.0,143496,1353.0,112
5778,E40000010,North West,nhsRegion,2023-01-04,19.0,143384,1356.0,137
5779,E40000010,North West,nhsRegion,2023-01-03,22.0,143247,1369.0,126
5780,E40000010,North West,nhsRegion,2023-01-02,23.0,143121,1377.0,138
5781,E40000010,North West,nhsRegion,2023-01-01,21.0,142983,1356.0,88
5782,E40000010,North West,nhsRegion,2022-12-31,20.0,142895,1332.0,101
5783,E40000010,North West,nhsRegion,2022-12-30,19.0,142794,1348.0,115
5784,E40000010,North West,nhsRegion,2022-12-29,19.0,142679,1341.0,176
5785,E40000010,North West,nhsRegion,2022-12-28,21.0,142503,1330.0,159
5786,E40000010,North West,nhsRegion,2022-12-27,18.0,142344,1291.0,160
5787,E40000010,North West,nhsRegion,2022-12-26,15.0,142184,1255.0,136
5788,E40000010,North West,nhsRegion,2022-12-25,14.0,142048,1238.0,101
5789,E40000010,North West,nhsRegion,2022-12-24,14.0,141947,1221.0,72
5790,E40000010,North West,nhsRegion,2022-12-23,14.0,141875,1213.0,85
5791,E40000010,North West,nhsRegion,2022-12-22,14.0,141790,1169.0,176
5792,E40000010,North West,nhsRegion,2022-12-21,15.0,141614,1156.0,167
5793,E40000010,North West,nhsRegion,2022-12-20,14.0,141447,1117.0,143
5794,E40000010,North West,nhsRegion,2022-12-19,14.0,141304,1103.0,171
5795,E40000010,North West,nhsRegion,2022-12-18,14.0,141133,1090.0,117
5796,E40000010,North West,nhsRegion,2022-12-17,16.0,141016,1051.0,68
5797,E40000010,North West,nhsRegion,2022-12-16,18.0,140948,1070.0,85
5798,E40000010,North West,nhsRegion,2022-12-15,16.0,140863,1039.0,132
5799,E40000010,North West,nhsRegion,2022-12-14,17.0,140731,1011.0,115
5800,E40000010,North West,nhsRegion,2022-12-13,13.0,140616,964.0,128
5801,E40000010,North West,nhsRegion,2022-12-12,12.0,140488,873.0,130
5802,E40000010,North West,nhsRegion,2022-12-11,7.0,140358,928.0,112
5803,E40000010,North West,nhsRegion,2022-12-10,8.0,140246,907.0,83
5804,E40000010,North West,nhsRegion,2022-12-09,7.0,140163,912.0,67
5805,E40000010,North West,nhsRegion,2022-12-08,7.0,140096,895.0,82
5806,E40000010,North West,nhsRegion,2022-12-07,7.0,140014,895.0,87
5807,E40000010,North West,nhsRegion,2022-12-06,7.0,139927,870.0,82
5808,E40000010,North West,nhsRegion,2022-12-05,8.0,139845,865.0,91
5809,E40000010,North West,nhsRegion,2022-12-04,10.0,139754,862.0,65
5810,E40000010,North West,nhsRegion,2022-12-03,10.0,139689,860.0,63
5811,E40000010,North West,nhsRegion,2022-12-02,9.0,139626,857.0,54
5812,E40000010,North West,nhsRegion,2022-12-01,14.0,139572,863.0,67
5813,E40000010,North West,nhsRegion,2022-11-30,15.0,139505,900.0,80
5814,E40000010,North West,nhsRegion,2022-11-29,15.0,139425,827.0,86
5815,E40000010,North West,nhsRegion,2022-11-28,15.0,139339,786.0,108
5816,E40000010,North West,nhsRegion,2022-11-27,15.0,139231,763.0,93
5817,E40000010,North West,nhsRegion,2022-11-26,15.0,139138,766.0,42
5818,E40000010,North West,nhsRegion,2022-11-25,14.0,139096,771.0,45
5819,E40000010,North West,nhsRegion,2022-11-24,12.0,139051,778.0,66
5820,E40000010,North West,nhsRegion,2022-11-23,12.0,138985,769.0,53
5821,E40000010,North West,nhsRegion,2022-11-22,14.0,138932,762.0,66
5822,E40000010,North West,nhsRegion,2022-11-21,15.0,138866,748.0,63
5823,E40000010,North West,nhsRegion,2022-11-20,14.0,138803,761.0,53
5824,E40000010,North West,nhsRegion,2022-11-19,10.0,138750,741.0,50
5825,E40000010,North West,nhsRegion,2022-11-18,13.0,138700,753.0,50
5826,E40000010,North West,nhsRegion,2022-11-17,12.0,138650,770.0,50
5827,E40000010,North West,nhsRegion,2022-11-16,11.0,138600,820.0,45
5828,E40000010,North West,nhsRegion,2022-11-15,8.0,138555,843.0,47
5829,E40000010,North West,nhsRegion,2022-11-14,9.0,138508,871.0,65
5830,E40000010,North West,nhsRegion,2022-11-13,11.0,138443,876.0,49
5831,E40000010,North West,nhsRegion,2022-11-12,9.0,138394,859.0,58
5832,E40000010,North West,nhsRegion,2022-11-11,10.0,138336,873.0,55
5833,E40000010,North West,nhsRegion,2022-11-10,12.0,138281,878.0,82
5834,E40000010,North West,nhsRegion,2022-11-09,12.0,138199,908.0,61
5835,E40000010,North West,nhsRegion,2022-11-08,13.0,138138,906.0,70
5836,E40000010,North West,nhsRegion,2022-11-07,17.0,138068,934.0,89
5837,E40000010,North West,nhsRegion,2022-11-06,16.0,137979,948.0,62
5838,E40000010,North West,nhsRegion,2022-11-05,13.0,137917,952.0,51
5839,E40000010,North West,nhsRegion,2022-11-04,14.0,137866,995.0,33
5840,E40000010,North West,nhsRegion,2022-11-03,15.0,137833,956.0,71
5841,E40000010,North West,nhsRegion,2022-11-02,16.0,137762,1030.0,72
5842,E40000010,North West,nhsRegion,2022-11-01,19.0,137690,1061.0,104
5843,E40000010,North West,nhsRegion,2022-10-31,22.0,137586,1062.0,82
5844,E40000010,North West,nhsRegion,2022-10-30,23.0,137504,1061.0,103
5845,E40000010,North West,nhsRegion,2022-10-29,24.0,137401,1079.0,67
5846,E40000010,North West,nhsRegion,2022-10-28,24.0,137334,1093.0,62
5847,E40000010,North West,nhsRegion,2022-10-27,24.0,137272,1094.0,109
5848,E40000010,North West,nhsRegion,2022-10-26,28.0,137163,1111.0,98
5849,E40000010,North West,nhsRegion,2022-10-25,28.0,137065,1131.0,86
5850,E40000010,North West,nhsRegion,2022-10-24,24.0,136979,1132.0,105
5851,E40000010,North West,nhsRegion,2022-10-23,24.0,136874,1150.0,107
5852,E40000010,North West,nhsRegion,2022-10-22,26.0,136767,1139.0,79
5853,E40000010,North West,nhsRegion,2022-10-21,23.0,136688,1145.0,99
5854,E40000010,North West,nhsRegion,2022-10-20,25.0,136589,1135.0,138
5855,E40000010,North West,nhsRegion,2022-10-19,24.0,136451,1186.0,133
5856,E40000010,North West,nhsRegion,2022-10-18,27.0,136318,1241.0,120
5857,E40000010,North West,nhsRegion,2022-10-17,25.0,136198,1264.0,120
5858,E40000010,North West,nhsRegion,2022-10-16,24.0,136078,1251.0,111
5859,E40000010,North West,nhsRegion,2022-10-15,24.0,135967,1231.0,95
5860,E40000010,North West,nhsRegion,2022-10-14,26.0,135872,1195.0,116
5861,E40000010,North West,nhsRegion,2022-10-13,23.0,135756,1299.0,138
5862,E40000010,North West,nhsRegion,2022-10-12,21.0,135618,1226.0,123
5863,E40000010,North West,nhsRegion,2022-10-11,21.0,135495,1248.0,157
5864,E40000010,North West,nhsRegion,2022-10-10,18.0,135338,1246.0,135
5865,E40000010,North West,nhsRegion,2022-10-09,18.0,135203,1233.0,152
5866,E40000010,North West,nhsRegion,2022-10-08,22.0,135051,1271.0,86
5867,E40000010,North West,nhsRegion,2022-10-07,19.0,134965,1286.0,98
